"","row","column","cor","p","fdr"
"127","Atopobium parvulum","Prevotella intermedia",0.143619645944,0.226,0.429471104487498
"128","Bacteroides caccae","Prevotella intermedia",0.0580231537999,0.638,0.798962025316456
"129","Bacteroides cellulosilyticus","Prevotella intermedia",0.0688898455328,0.588,0.765935073779796
"130","Bacteroides fragilis","Prevotella intermedia",0.00900669853703,0.947,0.975738193571557
"131","Bacteroides thetaiotaomicron","Prevotella intermedia",0.154860788789,0.223,0.426098568098568
"132","Butyricimonas faecalis","Prevotella intermedia",0.440358836646,0,0
"133","Odoribacter splanchnicus","Prevotella intermedia",0.205057978079,0.086,0.227824561403509
"134","Porphyromonas asaccharolytica","Prevotella intermedia",0.733908928758,0,0
"135","Porphyromonas crevioricanis","Prevotella intermedia",0.677652456848,0,0
"136","Porphyromonas gingivalis","Prevotella intermedia",0.764710705369,0,0
"137","Bifidobacterium adolescentis","Prevotella scopos",-0.114351177194,0.347,0.559608206857785
"138","Bifidobacterium angulatum","Prevotella scopos",-0.0422752672541,0.746,0.866332321392431
"139","Bifidobacterium breve","Prevotella scopos",-0.194839343424,0.121,0.286426567656766
"140","Bifidobacterium catenulatum","Prevotella scopos",-0.14912259136,0.221,0.423829545454545
"141","Bifidobacterium longum","Prevotella scopos",-0.136324148726,0.299,0.512520388349515
"142","Bifidobacterium pseudocatenulatum","Prevotella scopos",-0.158914806926,0.177,0.36764742081448
"143","Atopobium parvulum","Prevotella scopos",0.194006989379,0.114,0.27507653490328
"144","Bacteroides caccae","Prevotella scopos",-0.00586599783933,0.965,0.984385777777778
"145","Bacteroides cellulosilyticus","Prevotella scopos",-0.0333916817538,0.794,0.8956107725575
"146","Bacteroides fragilis","Prevotella scopos",-0.0377323374895,0.755,0.872018921095008
"147","Bacteroides thetaiotaomicron","Prevotella scopos",0.11772949016,0.355,0.567011830201809
"148","Butyricimonas faecalis","Prevotella scopos",0.357138780774,0.003,0.0193090297251823
"149","Odoribacter splanchnicus","Prevotella scopos",0.143435512765,0.226,0.429471104487498
"150","Porphyromonas asaccharolytica","Prevotella scopos",0.644467884011,0,0
"151","Porphyromonas crevioricanis","Prevotella scopos",0.607093593809,0,0
"152","Porphyromonas gingivalis","Prevotella scopos",0.673323706973,0,0
"153","Prevotella intermedia","Prevotella scopos",0.943155472604,0,0
"154","Bifidobacterium adolescentis","Alistipes dispar",-0.0154448167239,0.898,0.951477056596806
"155","Bifidobacterium angulatum","Alistipes dispar",0.0921711873081,0.467,0.670917876815223
"156","Bifidobacterium breve","Alistipes dispar",-0.030420438827,0.814,0.907819630709427
"157","Bifidobacterium catenulatum","Alistipes dispar",-0.111207759929,0.402,0.614130990415335
"158","Bifidobacterium longum","Alistipes dispar",-0.0742786659351,0.574,0.75576227627352
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",-0.102718734694,0.417,0.627358678552701
"160","Atopobium parvulum","Alistipes dispar",-0.112756125495,0.367,0.578211422295442
"161","Bacteroides caccae","Alistipes dispar",0.133111105348,0.293,0.506167093180792
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.341503529022,0.002,0.0141243076923077
"163","Bacteroides fragilis","Alistipes dispar",0.0770921849433,0.539,0.728913975960405
"164","Bacteroides thetaiotaomicron","Alistipes dispar",-0.131787044491,0.294,0.507741760722348
"165","Butyricimonas faecalis","Alistipes dispar",0.0439126385077,0.698,0.837454051228437
"166","Odoribacter splanchnicus","Alistipes dispar",0.319444671009,0.012,0.055128903122498
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.196679918633,0.109,0.267054654141759
"168","Porphyromonas crevioricanis","Alistipes dispar",0.00602400917128,0.966,0.984443299884557
"169","Porphyromonas gingivalis","Alistipes dispar",0.113941573892,0.35,0.562627819022272
"170","Prevotella intermedia","Alistipes dispar",-0.0552266276527,0.661,0.813385803131032
"171","Prevotella scopos","Alistipes dispar",-0.163474798889,0.192,0.386018220042046
"172","Bifidobacterium adolescentis","Alistipes finegoldii",-0.0729823937845,0.576,0.75674596451059
"173","Bifidobacterium angulatum","Alistipes finegoldii",0.0814251948319,0.5,0.698903775883069
"174","Bifidobacterium breve","Alistipes finegoldii",-0.0241866399043,0.847,0.925907029910459
"175","Bifidobacterium catenulatum","Alistipes finegoldii",-0.188619712403,0.128,0.297353846153846
"176","Bifidobacterium longum","Alistipes finegoldii",-0.00465917970518,0.968,0.98516920893934
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.0882252916276,0.472,0.67581684341859
"178","Atopobium parvulum","Alistipes finegoldii",0.0802384717214,0.514,0.709656400384986
"179","Bacteroides caccae","Alistipes finegoldii",0.117990068144,0.343,0.555813047161819
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.0632086873333,0.619,0.7866715393134
"181","Bacteroides fragilis","Alistipes finegoldii",0.17923808396,0.142,0.318715431253667
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.0541542201293,0.649,0.805877948495997
"183","Butyricimonas faecalis","Alistipes finegoldii",0.11101959538,0.367,0.578211422295442
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.202656302256,0.111,0.270052151791393
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",-0.00751807732959,0.951,0.977052461951656
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.0462023311432,0.71,0.845399460468977
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.115939173395,0.363,0.574512205213074
"188","Prevotella intermedia","Alistipes finegoldii",-0.0829663706373,0.52,0.714245362058648
"189","Prevotella scopos","Alistipes finegoldii",-0.112566051738,0.385,0.596417386609071
"190","Alistipes dispar","Alistipes finegoldii",0.460560701947,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",-0.0681292540371,0.616,0.784335515366693
"192","Bifidobacterium angulatum","Alistipes megaguti",0.0920204245117,0.479,0.681418619065328
"193","Bifidobacterium breve","Alistipes megaguti",-0.0924385722155,0.465,0.669805447470817
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.17074496571,0.164,0.349956117515805
"195","Bifidobacterium longum","Alistipes megaguti",-0.113208685435,0.363,0.574512205213074
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",-0.105061103693,0.412,0.623021741994993
"197","Atopobium parvulum","Alistipes megaguti",0.107890471633,0.4,0.611727078891258
"198","Bacteroides caccae","Alistipes megaguti",0.0660544761039,0.611,0.78091502394476
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.163881309316,0.203,0.400899673033901
"200","Bacteroides fragilis","Alistipes megaguti",-0.0515873369113,0.661,0.813385803131032
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.00941851997581,0.937,0.971101959721846
"202","Butyricimonas faecalis","Alistipes megaguti",0.273510043857,0.025,0.0959852793576447
"203","Odoribacter splanchnicus","Alistipes megaguti",0.336981076562,0.01,0.0485448392554991
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.473487005929,0,0
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.312120785808,0.015,0.0653034901365706
"206","Porphyromonas gingivalis","Alistipes megaguti",0.480730750292,0.001,0.00798052851182197
"207","Prevotella intermedia","Alistipes megaguti",0.41864862499,0.001,0.00798052851182197
"208","Prevotella scopos","Alistipes megaguti",0.414603452935,0,0
"209","Alistipes dispar","Alistipes megaguti",0.552430030856,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.42487178582,0.001,0.00798052851182197
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",-0.0984311761979,0.408,0.619667548967708
"212","Bifidobacterium angulatum","Alistipes onderdonkii",-0.0260803118983,0.832,0.917638827486785
"213","Bifidobacterium breve","Alistipes onderdonkii",0.0783859288949,0.523,0.716308390022676
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",-0.123812091381,0.311,0.524395533352924
"215","Bifidobacterium longum","Alistipes onderdonkii",0.140447150525,0.254,0.462316256938937
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",-0.0869854997214,0.489,0.689236551215918
"217","Atopobium parvulum","Alistipes onderdonkii",-0.0627163807402,0.612,0.781757791629564
"218","Bacteroides caccae","Alistipes onderdonkii",0.198450230147,0.107,0.263731099656357
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.171238612782,0.167,0.35477452795261
"220","Bacteroides fragilis","Alistipes onderdonkii",0.237608679214,0.044,0.143654054054054
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.201750711728,0.128,0.297353846153846
"222","Butyricimonas faecalis","Alistipes onderdonkii",-0.0621617214615,0.64,0.800156879834405
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.229141594603,0.065,0.187186951066499
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",-0.160592779962,0.191,0.384749166227839
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",-0.0530186980633,0.674,0.822941163953612
"226","Porphyromonas gingivalis","Alistipes onderdonkii",-0.0245849395604,0.875,0.939863347061026
"227","Prevotella intermedia","Alistipes onderdonkii",-0.244599234231,0.035,0.122719217842958
"228","Prevotella scopos","Alistipes onderdonkii",-0.317818874351,0.008,0.0408580329327993
"229","Alistipes dispar","Alistipes onderdonkii",0.528846578461,0,0
"230","Alistipes finegoldii","Alistipes onderdonkii",0.648227242975,0,0
"231","Alistipes megaguti","Alistipes onderdonkii",0.212190674959,0.096,0.244658227848101
"232","Bifidobacterium adolescentis","Alistipes shahii",0.011375013132,0.914,0.958868635158607
"233","Bifidobacterium angulatum","Alistipes shahii",0.145055112321,0.25,0.457211155378486
"234","Bifidobacterium breve","Alistipes shahii",-0.00799676601851,0.953,0.977969060180631
"235","Bifidobacterium catenulatum","Alistipes shahii",-0.111115174511,0.384,0.595430887717876
"236","Bifidobacterium longum","Alistipes shahii",-0.0514580125078,0.683,0.827940002112602
