"","row","column","cor","p","fdr"
"115","Bacteroides fragilis","Porphyromonas gingivalis",0.0476336852264,0.696,0.814863905325444
"116","Bacteroides thetaiotaomicron","Porphyromonas gingivalis",0.164079903443,0.174,0.328911876132433
"117","Butyricimonas faecalis","Porphyromonas gingivalis",0.495663906968,0,0
"118","Odoribacter splanchnicus","Porphyromonas gingivalis",0.434273662459,0,0
"119","Porphyromonas asaccharolytica","Porphyromonas gingivalis",0.462175328498,0.001,0.00686774386594853
"120","Porphyromonas crevioricanis","Porphyromonas gingivalis",0.722853780439,0,0
"121","Bifidobacterium adolescentis","Prevotella intermedia",-0.0593800866763,0.614,0.753933661459448
"122","Bifidobacterium angulatum","Prevotella intermedia",-0.0805527543109,0.479,0.647315591144607
"123","Bifidobacterium breve","Prevotella intermedia",-0.411272120869,0,0
"124","Bifidobacterium catenulatum","Prevotella intermedia",-0.22693562192,0.054,0.145709851869269
"125","Bifidobacterium longum","Prevotella intermedia",-0.311666264413,0.006,0.0290042122999158
"126","Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.22803984531,0.051,0.140085208233605
"127","Atopobium parvulum","Prevotella intermedia",-0.232724282832,0.041,0.119754644947824
"128","Bacteroides caccae","Prevotella intermedia",0.080678650309,0.495,0.660383631713555
"129","Bacteroides cellulosilyticus","Prevotella intermedia",0.325645291138,0.004,0.0212027713625866
"130","Bacteroides fragilis","Prevotella intermedia",0.0659451108989,0.586,0.732643643098377
"131","Bacteroides thetaiotaomicron","Prevotella intermedia",0.055486517038,0.623,0.760833031818665
"132","Butyricimonas faecalis","Prevotella intermedia",0.496209118307,0,0
"133","Odoribacter splanchnicus","Prevotella intermedia",0.384210465488,0.001,0.00686774386594853
"134","Porphyromonas asaccharolytica","Prevotella intermedia",0.408029382868,0,0
"135","Porphyromonas crevioricanis","Prevotella intermedia",0.68330962126,0,0
"136","Porphyromonas gingivalis","Prevotella intermedia",0.641568687009,0,0
"137","Bifidobacterium adolescentis","Prevotella scopos",0.0219136859894,0.852,0.914901469074576
"138","Bifidobacterium angulatum","Prevotella scopos",0.0492298029681,0.667,0.794941530792398
"139","Bifidobacterium breve","Prevotella scopos",-0.296605891106,0.006,0.0290042122999158
"140","Bifidobacterium catenulatum","Prevotella scopos",-0.119023343046,0.309,0.48689880543732
"141","Bifidobacterium longum","Prevotella scopos",-0.152702868187,0.193,0.354095603517186
"142","Bifidobacterium pseudocatenulatum","Prevotella scopos",-0.129788644143,0.281,0.456699617617901
"143","Atopobium parvulum","Prevotella scopos",-0.0975551452151,0.408,0.58207458975634
"144","Bacteroides caccae","Prevotella scopos",0.020638373216,0.855,0.916322375793799
